2026-06-23 18:51:35 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:11 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:11 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-246e5aa8d8754a279920b9bcee039133","token_type":"Bearer"}

2026-06-23 18:53:11 | INFO     | RequestHelper | POST http://127.0.0.1:5001/beneficiaries
2026-06-23 18:53:11 | INFO     | RequestHelper | Request payload: {'name': 'Christopher Stewart', 'bank_name': 'Parker-Mendoza Bank', 'account_number': '123412341234', 'ifsc': 'BANK02105', 'nickname': 'repeat'}
2026-06-23 18:53:11 | INFO     | RequestHelper | Response status: 201
2026-06-23 18:53:11 | INFO     | RequestHelper | Response body: {"account_number":"123412341234","bank_name":"Parker-Mendoza Bank","beneficiary_id":"BEN-8E14D08C","created_at":"2026-06-23T13:23:11.136646+00:00","ifsc":"BANK02105","name":"Christopher Stewart","nickname":"repeat"}

2026-06-23 18:53:11 | INFO     | RequestHelper | POST http://127.0.0.1:5001/beneficiaries
2026-06-23 18:53:11 | INFO     | RequestHelper | Request payload: {'name': 'Christopher Stewart', 'bank_name': 'Parker-Mendoza Bank', 'account_number': '123412341234', 'ifsc': 'BANK02105', 'nickname': 'repeat'}
2026-06-23 18:53:11 | INFO     | RequestHelper | Response status: 409
2026-06-23 18:53:11 | INFO     | RequestHelper | Response body: {"error":"beneficiary already exists"}

2026-06-23 18:53:11 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:11 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 18:53:11 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:11 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-a1963e479330430a8dc1ac2d75228548","token_type":"Bearer"}

2026-06-23 18:53:11 | INFO     | RequestHelper | POST http://127.0.0.1:5001/beneficiaries
2026-06-23 18:53:11 | INFO     | RequestHelper | Request payload: {'name': 'Incomplete Payee'}
2026-06-23 18:53:11 | INFO     | RequestHelper | Response status: 400
2026-06-23 18:53:11 | INFO     | RequestHelper | Response body: {"error":"missing required fields","fields":["bank_name","account_number","ifsc","nickname"]}

2026-06-23 18:53:11 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:11 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 18:53:11 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:11 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-06158bb14f0341149b69e2fa58294c7d","token_type":"Bearer"}

2026-06-23 18:53:11 | INFO     | RequestHelper | DELETE http://127.0.0.1:5001/beneficiaries/BEN-UNKNOWN
2026-06-23 18:53:11 | INFO     | RequestHelper | Response status: 404
2026-06-23 18:53:11 | INFO     | RequestHelper | Response body: {"error":"beneficiary not found"}

2026-06-23 18:53:24 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:24 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-a891a0069f684e80a76cd4026a9b10ba","token_type":"Bearer"}

2026-06-23 18:53:24 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-1001/transactions
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"account_id":"ACC-1001","transactions":[{"account_id":"ACC-1001","amount":1200.0,"created_at":"2026-06-21T13:23:24.308532+00:00","currency":"USD","description":"Salary credit","status":"SUCCESS","transaction_id":"TXN-1001","type":"CREDIT"},{"account_id":"ACC-1001","amount":145.5,"created_at":"2026-06-22T13:23:24.308532+00:00","currency":"USD","description":"Utility bill payment","status":"SUCCESS","transaction_id":"TXN-1002","type":"DEBIT"}]}

2026-06-23 18:53:24 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:24 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-91a419b1b1bb420baf8473c1146a2fa1","token_type":"Bearer"}

2026-06-23 18:53:24 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-1001/transactions
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"account_id":"ACC-1001","transactions":[{"account_id":"ACC-1001","amount":1200.0,"created_at":"2026-06-21T13:23:24.349334+00:00","currency":"USD","description":"Salary credit","status":"SUCCESS","transaction_id":"TXN-1001","type":"CREDIT"},{"account_id":"ACC-1001","amount":145.5,"created_at":"2026-06-22T13:23:24.349334+00:00","currency":"USD","description":"Utility bill payment","status":"SUCCESS","transaction_id":"TXN-1002","type":"DEBIT"}]}

2026-06-23 18:53:24 | INFO     | RequestHelper | GET http://127.0.0.1:5001/transactions/TXN-1001
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"account_id":"ACC-1001","amount":1200.0,"created_at":"2026-06-21T13:23:24.349334+00:00","currency":"USD","description":"Salary credit","status":"SUCCESS","transaction_id":"TXN-1001","type":"CREDIT"}

2026-06-23 18:53:24 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:24 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-185b3fb6625e45bf97a40b1e75084144","token_type":"Bearer"}

2026-06-23 18:53:24 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-1001/transactions/recent
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"account_id":"ACC-1001","transactions":[{"account_id":"ACC-1001","amount":1200.0,"created_at":"2026-06-21T13:23:24.403562+00:00","currency":"USD","description":"Salary credit","status":"SUCCESS","transaction_id":"TXN-1001","type":"CREDIT"},{"account_id":"ACC-1001","amount":145.5,"created_at":"2026-06-22T13:23:24.403562+00:00","currency":"USD","description":"Utility bill payment","status":"SUCCESS","transaction_id":"TXN-1002","type":"DEBIT"}]}

2026-06-23 18:53:24 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:24 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-49f14c828ac04ea3ac6f9a11ba713f7f","token_type":"Bearer"}

2026-06-23 18:53:24 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-1001/transactions
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"account_id":"ACC-1001","transactions":[{"account_id":"ACC-1001","amount":1200.0,"created_at":"2026-06-21T13:23:24.442453+00:00","currency":"USD","description":"Salary credit","status":"SUCCESS","transaction_id":"TXN-1001","type":"CREDIT"}]}

2026-06-23 18:53:24 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:24 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-9304279849ce41ef93257de17a8cf4e4","token_type":"Bearer"}

2026-06-23 18:53:24 | INFO     | RequestHelper | POST http://127.0.0.1:5001/transfers
2026-06-23 18:53:24 | INFO     | RequestHelper | Request payload: {'from_account_id': 'ACC-1001', 'to_account_number': '999900001111', 'amount': 25.0, 'currency': 'USD', 'remarks': 'Automation transfer 7852'}
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 201
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"balance":7475.75,"message":"transfer successful","transaction":{"account_id":"ACC-1001","amount":25.0,"created_at":"2026-06-23T13:23:24.499253+00:00","currency":"USD","description":"Automation transfer 7852","status":"SUCCESS","transaction_id":"TXN-B4CB5189FB","type":"DEBIT"}}

2026-06-23 18:53:24 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-1001/transactions/recent
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"account_id":"ACC-1001","transactions":[{"account_id":"ACC-1001","amount":25.0,"created_at":"2026-06-23T13:23:24.499253+00:00","currency":"USD","description":"Automation transfer 7852","status":"SUCCESS","transaction_id":"TXN-B4CB5189FB","type":"DEBIT"},{"account_id":"ACC-1001","amount":1200.0,"created_at":"2026-06-21T13:23:24.476866+00:00","currency":"USD","description":"Salary credit","status":"SUCCESS","transaction_id":"TXN-1001","type":"CREDIT"},{"account_id":"ACC-1001","amount":145.5,"created_at":"2026-06-22T13:23:24.476866+00:00","currency":"USD","description":"Utility bill payment","status":"SUCCESS","transaction_id":"TXN-1002","type":"DEBIT"}]}

2026-06-23 18:53:24 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:24 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-803247bff84241e4858083209cdad86b","token_type":"Bearer"}

2026-06-23 18:53:24 | INFO     | RequestHelper | GET http://127.0.0.1:5001/transactions/TXN-NOT-FOUND
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 404
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"error":"transaction not found"}

2026-06-23 18:53:24 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 18:53:24 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 200
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-af44f3073b6941bd981c0da0d5475e78","token_type":"Bearer"}

2026-06-23 18:53:24 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-NOT-FOUND/transactions
2026-06-23 18:53:24 | INFO     | RequestHelper | Response status: 404
2026-06-23 18:53:24 | INFO     | RequestHelper | Response body: {"error":"account not found"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-56ff8b716b154681b2653c35a54b3ab6","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-1001
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"account_id":"ACC-1001","account_type":"SAVINGS","balance":7500.75,"currency":"USD","customer_id":"CUST-1001","status":"ACTIVE"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-fad3b4ff48c8496682526f4081106fa9","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"accounts":[{"account_id":"ACC-1001","account_type":"SAVINGS","balance":7500.75,"currency":"USD","customer_id":"CUST-1001","status":"ACTIVE"},{"account_id":"ACC-FROZEN","account_type":"SAVINGS","balance":100.0,"currency":"USD","customer_id":"CUST-1001","status":"FROZEN"}]}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-2ffefc53b221409987d63883309dadb7","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-1001/balance
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"account_id":"ACC-1001","available_balance":7500.75,"currency":"USD","status":"ACTIVE"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-a1e8d67c693041c9a21dec181b3c2f07","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-DOES-NOT-EXIST
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 404
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"account not found"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-135feb9042454c5dadaf2fc4f709f9a3","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-404/balance
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 404
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"account not found"}

2026-06-23 19:30:32 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-1001
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 401
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"unauthorized"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-8d5f57dde8ce4519afd1e8ee5f6ae8c6","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/beneficiaries
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'name': 'Jennifer Ramos', 'bank_name': 'Hunt PLC Bank', 'account_number': '888877776666', 'ifsc': 'BANK01674', 'nickname': 'newpayee'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 201
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"account_number":"888877776666","bank_name":"Hunt PLC Bank","beneficiary_id":"BEN-95437684","created_at":"2026-06-23T14:00:32.374390+00:00","ifsc":"BANK01674","name":"Jennifer Ramos","nickname":"newpayee"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-2584b7c059b94653b472233ed8513ee0","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | GET http://127.0.0.1:5001/beneficiaries
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"beneficiaries":[{"account_number":"999900001111","bank_name":"Demo Federal Bank","beneficiary_id":"BEN-1001","created_at":"2026-06-23T14:00:32.441189+00:00","ifsc":"BANK01234","name":"Jane Smith","nickname":"jane"}]}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-4445d6891ee044168df69d6e063a9971","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/beneficiaries
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'name': 'Justin Gill', 'bank_name': 'Gibson Inc Bank', 'account_number': '777766665555', 'ifsc': 'BANK02373', 'nickname': 'joel'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 201
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"account_number":"777766665555","bank_name":"Gibson Inc Bank","beneficiary_id":"BEN-FC7522DE","created_at":"2026-06-23T14:00:32.509607+00:00","ifsc":"BANK02373","name":"Justin Gill","nickname":"joel"}

2026-06-23 19:30:32 | INFO     | RequestHelper | DELETE http://127.0.0.1:5001/beneficiaries/BEN-FC7522DE
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"message":"beneficiary deleted"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-ccf5bd823946475dacdc94dc47d71268","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/beneficiaries
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'name': 'Christian Lloyd', 'bank_name': 'Fitzgerald, Moore and Wang Bank', 'account_number': '123412341234', 'ifsc': 'BANK02779', 'nickname': 'repeat'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 201
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"account_number":"123412341234","bank_name":"Fitzgerald, Moore and Wang Bank","beneficiary_id":"BEN-2BECEF7F","created_at":"2026-06-23T14:00:32.621173+00:00","ifsc":"BANK02779","name":"Christian Lloyd","nickname":"repeat"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/beneficiaries
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'name': 'Christian Lloyd', 'bank_name': 'Fitzgerald, Moore and Wang Bank', 'account_number': '123412341234', 'ifsc': 'BANK02779', 'nickname': 'repeat'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 409
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"beneficiary already exists"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-045b4fdfc273462ebfe4656f724d0518","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/beneficiaries
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'name': 'Incomplete Payee'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 400
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"missing required fields","fields":["bank_name","account_number","ifsc","nickname"]}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-af98933779664a4dabff5e961c4eb97a","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | DELETE http://127.0.0.1:5001/beneficiaries/BEN-UNKNOWN
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 404
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"beneficiary not found"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-d76c8ff522b54c3a936dc7c18d31a00a","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'unknown.user', 'password': 'wrong-password'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 401
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"invalid username or password"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': '', 'password': ''}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 400
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"username and password are required"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': ''}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 400
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"username and password are required"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': '', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 400
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"username and password are required"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': None, 'password': None}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 400
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"error":"username and password are required"}

2026-06-23 19:30:32 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:32 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-c00cafe64d8f4195824a594e5973d431","token_type":"Bearer"}

2026-06-23 19:30:32 | INFO     | RequestHelper | GET http://127.0.0.1:5001/auth/validate
2026-06-23 19:30:32 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:32 | INFO     | RequestHelper | Response body: {"customer_id":"CUST-1001","valid":true}

2026-06-23 19:30:33 | INFO     | RequestHelper | GET http://127.0.0.1:5001/auth/validate
2026-06-23 19:30:33 | INFO     | RequestHelper | Response status: 401
2026-06-23 19:30:33 | INFO     | RequestHelper | Response body: {"error":"invalid or missing token","valid":false}

2026-06-23 19:30:33 | INFO     | RequestHelper | GET http://127.0.0.1:5001/auth/validate
2026-06-23 19:30:33 | INFO     | RequestHelper | Response status: 401
2026-06-23 19:30:33 | INFO     | RequestHelper | Response body: {"error":"invalid or missing token","valid":false}

2026-06-23 19:30:33 | INFO     | RequestHelper | POST http://127.0.0.1:5001/auth/login
2026-06-23 19:30:33 | INFO     | RequestHelper | Request payload: {'username': 'john.doe', 'password': 'SecurePass123!'}
2026-06-23 19:30:33 | INFO     | RequestHelper | Response status: 200
2026-06-23 19:30:33 | INFO     | RequestHelper | Response body: {"customer":{"customer_id":"CUST-1001","name":"John Doe","username":"john.doe"},"expires_in":3600,"token":"mock-token-1107a9b5f120478e89d65505d6acb84e","token_type":"Bearer"}

2026-06-23 19:30:33 | INFO     | RequestHelper | GET http://127.0.0.1:5001/accounts/ACC-1001/transactions
2026-06-23 19:30:33 | INFO     | RequestHelper | Response status: 200
